Network Name,Latitude,Longitude,EOVs sampled,Date start sampled,Date end sampled,sampling site name,Original Order
OTNGlobal,26.49,-78.66,NA,1/20/15,6/2/15,V2LGBI059,14927
OTNGlobal,26.51,-78.63,NA,1/20/15,6/2/15,V2LGBI058,11536
OTNGlobal,26.92,-78.62,NA,12/18/17,6/20/18,25,14624
OTNGlobal,26.52,-78.61,NA,1/20/15,6/2/15,V2LGBI046,11039
OTNGlobal,26.91,-78.61,NA,12/18/17,6/19/18,24,11492
OTNGlobal,26.56,-78.53,NA,1/17/15,6/1/15,V2LGBI045,12123
OTNGlobal,26.59,-78.44,NA,1/17/15,6/1/15,V2LGBI044,9569
OTNGlobal,26.6,-78.4,NA,1/17/15,6/1/15,V2LGBI033,6584
OTNGlobal,26.59,-78.39,NA,12/19/17,6/20/18,V2LGBI034,7629
OTNGlobal,26.6,-78.39,NA,1/17/15,6/1/15,V2LGBI035,5844
OTNGlobal,26.6,-78.38,NA,1/17/15,6/1/15,V2LGBI038,10859
OTNGlobal,26.6,-78.37,NA,12/14/17,6/19/18,V2LGBI040,11573
OTNGlobal,26.61,-78.35,NA,1/17/15,6/1/15,V2LGBI043,9499
OTNGlobal,33.65,-78.29,NA,9/15/13,10/5/13,NCSU-Salacia-20130915,15505
OTNGlobal,27.13,-78.11,NA,12/11/17,6/19/18,23,12907
OTNGlobal,27.11,-78.08,NA,12/11/17,6/19/18,22,13559
OTNGlobal,26.66,-78,NA,12/19/17,6/20/18,27,7089
OTNGlobal,27.08,-77.98,NA,12/11/17,6/19/18,21,9537
OTNGlobal,26.64,-77.96,NA,1/19/15,6/1/15,V2LGBI047,6727
OTNGlobal,26.9,-77.96,NA,12/5/17,6/20/18,5,11367
OTNGlobal,26.64,-77.95,NA,1/19/15,6/1/15,V2LGBI051,15599
OTNGlobal,26.65,-77.95,NA,12/19/17,6/20/18,29,8946
OTNGlobal,26.64,-77.94,NA,12/19/17,6/20/18,28,9751
OTNGlobal,26.78,-77.92,NA,12/5/17,6/20/18,2,5229
OTNGlobal,26.82,-77.9,NA,12/5/17,6/20/18,3,6399
OTNGlobal,26.87,-77.89,NA,12/5/17,6/20/18,4,15677
OTNGlobal,26.67,-77.89,NA,12/5/17,6/20/18,1,5104
OTNGlobal,26.89,-77.85,NA,12/5/17,6/20/18,6,7231
OTNGlobal,27.05,-77.84,NA,12/11/17,6/20/18,20,6693
OTNGlobal,26.54,-77.84,NA,12/19/17,6/20/18,32,6664
OTNGlobal,26.92,-77.83,NA,12/5/17,6/20/18,7,12112
OTNGlobal,26.59,-77.8,NA,12/19/17,6/20/18,26,15073
OTNGlobal,26.9,-77.8,NA,12/9/17,6/20/18,17,7998
OTNGlobal,26.57,-77.78,NA,12/19/17,6/20/18,31,9733
OTNGlobal,26.43,-77.77,NA,12/19/17,6/20/18,30,11948
OTNGlobal,26.99,-77.69,NA,12/7/17,6/20/18,16,13582
OTNGlobal,26.86,-77.62,NA,12/10/17,6/20/18,19,6230
OTNGlobal,26.92,-77.59,NA,12/6/17,6/18/18,15,14361
OTNGlobal,26.88,-77.56,NA,12/10/17,6/20/18,18,10905
OTNGlobal,26.96,-77.56,NA,12/6/17,6/20/18,14,15486
OTNGlobal,26.89,-77.45,NA,12/6/17,6/17/18,13,8223
OTNGlobal,26.84,-77.39,NA,12/6/17,6/17/18,12,13857
OTNGlobal,26.8,-77.35,NA,12/6/17,6/17/18,11,9843
OTNGlobal,26.75,-77.31,NA,12/6/17,6/17/18,10,10081
OTNGlobal,26.67,-77.27,NA,12/6/17,6/17/18,9,12709
OTNGlobal,26.69,-77.16,NA,12/6/17,6/17/18,8,5063
OTNGlobal,32.11,-77.09,NA,6/28/18,6/17/19,WAT_BP_03,16161
OTNGlobal,25.31,-76.88,NA,12/2/15,6/21/16,V2LGBI052-201512,6876
OTNGlobal,25.31,-76.86,NA,12/2/15,6/21/16,V2LGBI053-201512,10598
OTNGlobal,24.75,-76.84,NA,8/28/17,NA,AKI,16827
OTNGlobal,24.78,-76.84,NA,4/17/18,3/24/19,SCHI,7580
OTNGlobal,24.67,-76.82,NA,8/29/17,9/18/18,SADCI,13319
OTNGlobal,24.76,-76.82,NA,8/28/17,9/18/18,AKO,9116
OTNGlobal,24.81,-76.82,NA,4/16/18,3/23/19,SCHO,9752
OTNGlobal,25.55,-76.81,NA,12/2/15,6/21/16,V2LGBI047-201512,13162
OTNGlobal,25.4,-76.8,NA,12/2/15,6/21/16,V2LGBI051-201512,10235
OTNGlobal,25.37,-76.8,NA,11/4/16,7/28/17,V2LGBI-R10,8020
OTNGlobal,24.63,-76.79,NA,8/29/17,9/18/18,SADCO,13789
OTNGlobal,25.41,-76.79,NA,11/4/16,7/28/17,V2LGBI-R11,6222
OTNGlobal,25.42,-76.77,NA,12/2/15,6/21/16,V2LGBI055-201512,12364
OTNGlobal,25.46,-76.76,NA,11/4/16,7/28/17,V2LGBI23-2016,7107
OTNGlobal,25.55,-76.76,NA,12/2/15,6/21/16,V2LGBI046-201512,7324
OTNGlobal,25.54,-76.75,NA,11/4/16,7/28/17,V2LGBI-R14,8966
OTNGlobal,25.5,-76.75,NA,11/4/16,7/28/17,V2LGBI30-2016,5903
OTNGlobal,25.57,-76.75,NA,11/4/16,7/28/17,V2LGBI-R22,6181
OTNGlobal,25.55,-76.74,NA,12/2/15,6/21/16,V2LGBI045-201512,6683
OTNGlobal,25.54,-76.73,NA,11/4/16,7/28/17,V2LGBI-R17,7686
OTNGlobal,25.57,-76.73,NA,11/4/16,7/28/17,V2LGBI40-2016,5689
OTNGlobal,25.56,-76.73,NA,11/4/16,7/28/17,V2LGBI-R20,9038
OTNGlobal,24.42,-76.72,NA,9/19/18,NA,CCI,17325
OTNGlobal,24.44,-76.72,NA,8/30/17,9/19/18,CCO,9353
OTNGlobal,24.43,-76.69,NA,3/27/19,NA,VPS 15,13770
OTNGlobal,25.56,-76.69,NA,12/3/15,6/27/16,V2LGBI044-201512,15994
OTNGlobal,24.43,-76.68,NA,4/25/18,9/20/18,VPS 4,14501
OTNGlobal,25.08,-76.68,NA,2/18/16,2/19/16,CCSB001,8070
OTNGlobal,25.56,-76.65,NA,12/3/15,6/27/16,V2LGBI043-201512,12165
OTNGlobal,24.4,-76.65,NA,8/31/17,9/19/18,WWI,12750
OTNGlobal,24.42,-76.64,NA,8/31/17,9/19/18,WWO,17214
OTNGlobal,25.52,-76.64,NA,12/3/15,6/27/16,V2LGBI42-2nd,12135
OTNGlobal,25.46,-76.63,NA,11/5/16,7/28/17,V2LGBI-R23,15299
OTNGlobal,34.69,-76.63,NA,9/30/15,11/11/15,BOOOBC-CN,8486
OTNGlobal,25.52,-76.63,NA,12/3/15,6/27/16,V2LGBI41-2nd,11678
OTNGlobal,25.47,-76.63,NA,11/5/16,7/28/17,V2LGBI-R26,13348
OTNGlobal,25.48,-76.63,NA,12/3/15,6/27/16,V2LGBI40-2nd,8288
OTNGlobal,25.47,-76.62,NA,11/5/16,7/28/17,V2LGBI-R29,10148
OTNGlobal,34.69,-76.62,NA,9/30/15,11/11/15,BOOOBC-ON,5326
OTNGlobal,34.7,-76.62,NA,9/30/15,11/12/15,BOOOBC-OF,6318
OTNGlobal,34.69,-76.6,NA,9/30/15,11/11/15,BOOOBC-CF,14131
OTNGlobal,34.6,-76.6,NA,NA,NA,BOOOBC-range-test,21906
OTNGlobal,24.38,-76.59,NA,9/2/17,9/19/18,BIO,8052
OTNGlobal,24.87,-76.51,NA,10/18/16,7/3/17,V2LGBI-R7,10586
OTNGlobal,24.88,-76.5,NA,11/23/15,6/16/16,V2LGBI006-201511,7830
OTNGlobal,24.22,-76.49,NA,9/1/17,9/21/18,SAMCI,13746
OTNGlobal,24.21,-76.48,NA,9/2/17,NA,BII,17713
OTNGlobal,24.23,-76.47,NA,9/1/17,9/21/18,SAMCO,10322
OTNGlobal,24.15,-76.43,NA,4/24/18,3/30/19,BITI,15466
OTNGlobal,25.33,-76.43,NA,12/6/15,6/27/16,V2LGBI056-201512,10920
OTNGlobal,24.15,-76.41,NA,4/24/18,NA,BITO,17295
OTNGlobal,24.88,-76.41,NA,11/23/15,6/16/16,V2LGBI005-201511,14066
OTNGlobal,24.86,-76.39,NA,11/23/15,6/15/16,V2LGBI004-201511,9299
OTNGlobal,24.84,-76.38,NA,11/28/15,6/15/16,V2LGBI003-201511,11320
OTNGlobal,24.83,-76.36,NA,11/28/15,6/15/16,V2LGBI002-201511,6588
OTNGlobal,24.83,-76.35,NA,11/15/16,7/1/17,V2LGBI39-2016,8336
OTNGlobal,24.82,-76.35,NA,11/15/16,7/1/17,V2LGBI13-2016,9921
OTNGlobal,24.81,-76.35,NA,11/28/15,6/15/16,V2LGBI11-2nd,14077
OTNGlobal,24.84,-76.35,NA,9/3/15,6/16/16,V2LGBI-Bull07,8904
OTNGlobal,24.81,-76.34,NA,11/9/16,7/1/17,V2LGBI-St26,6118
OTNGlobal,24.83,-76.34,NA,10/18/16,7/1/17,V2LGBI-St28,13132
OTNGlobal,24.82,-76.34,NA,11/8/16,7/1/17,V2LGBI-St31,5312
OTNGlobal,24.8,-76.34,NA,11/3/16,7/3/17,V2LGBI-R12,6146
OTNGlobal,24.84,-76.34,NA,9/1/15,6/16/16,V2LGBI-Bull05,6978
OTNGlobal,24.84,-76.33,NA,9/1/15,6/16/16,V2LGBI-Bull03,8224
OTNGlobal,24.78,-76.32,NA,11/3/16,7/3/17,V2LGBI-R13,8332
OTNGlobal,25.26,-76.32,NA,12/6/15,7/4/16,V2LGBI057-201512,8539
OTNGlobal,25.27,-76.31,NA,12/6/15,6/17/16,V2LGBI038-201512,10147
OTNGlobal,24.76,-76.28,NA,11/24/15,6/14/16,V2LGBI14-2nd,5674
OTNGlobal,25.23,-76.27,NA,12/8/15,6/17/16,V2LGBI37-2nd,5675
OTNGlobal,24.75,-76.26,NA,11/24/15,6/14/16,V2LGBI15-2nd,8981
OTNGlobal,24.72,-76.23,NA,11/24/15,6/14/16,V2LGBI16-2nd,13138
OTNGlobal,24.68,-76.22,NA,10/18/16,7/3/17,V2LGBI22-2016,15069
OTNGlobal,24.67,-76.21,NA,10/18/16,7/3/17,V2LGBI11-2016,6184
OTNGlobal,24.68,-76.21,NA,10/18/16,7/3/17,V2LGBI-R1,11236
OTNGlobal,24.82,-76.21,NA,12/8/15,7/4/16,V2LGBI058-201512,8007
OTNGlobal,25.19,-76.2,NA,12/8/15,6/17/16,V2LGBI036-201512,7301
OTNGlobal,24.67,-76.2,NA,10/18/16,7/3/17,V2LGBI-R4,10914
OTNGlobal,24.75,-76.19,NA,11/30/15,6/19/16,V2LGBI21-2nd,13571
OTNGlobal,24.72,-76.19,NA,12/6/15,6/19/16,V2LGBI20-2nd,11710
OTNGlobal,24.61,-76.16,NA,11/24/15,6/14/16,V2LGBI18-2nd,6887
OTNGlobal,24.94,-76.16,NA,12/4/15,6/29/16,V2LGBI25-2nd,5666
OTNGlobal,24.95,-76.16,NA,12/4/15,6/29/16,V2LGBI061-201512,9523
OTNGlobal,24.93,-76.15,NA,10/21/16,7/4/17,V2LGBI41-2016,11353
OTNGlobal,24.95,-76.15,NA,10/21/16,7/11/17,V2LGBI-R34,5342
OTNGlobal,24.96,-76.15,NA,12/4/15,6/29/16,V2LGBI28-2nd,13719
OTNGlobal,24.94,-76.15,NA,10/21/16,7/4/17,V2LGBI27-2016,10009
OTNGlobal,24.64,-76.15,NA,12/6/15,6/19/16,V2LGBI19-2nd,9865
OTNGlobal,24.97,-76.15,NA,12/4/15,6/29/16,V2LGBI29-2nd,14702
OTNGlobal,24.83,-76.14,NA,12/5/15,6/18/16,V2LGBI22-2nd,8323
OTNGlobal,24.94,-76.14,NA,10/21/16,7/11/17,V2LGBI08-2016,13081
OTNGlobal,24.91,-76.14,NA,12/4/15,6/29/16,V2LGBI23-2nd,13432
OTNGlobal,24.93,-76.14,NA,10/21/16,7/11/17,V2LGBI26-2016,6333
OTNGlobal,24.92,-76.14,NA,10/21/16,7/11/17,V2LGBI32-2016,10060
OTNGlobal,25.15,-76.13,NA,12/4/15,6/29/16,V2LGBI035-201512,5512
OTNGlobal,25,-76.13,NA,3/29/16,6/29/16,V2LGBI063-201603,9841
OTNGlobal,25.02,-76.13,NA,10/21/16,7/4/17,V2LGBI33-2016,13904
OTNGlobal,25.03,-76.12,NA,12/4/15,6/29/16,V2LGBI30-2nd,10826
OTNGlobal,25.13,-76.12,NA,12/4/15,6/17/16,V2LGBI034-201512,9045
OTNGlobal,25.1,-76.12,NA,12/4/15,6/29/16,V2LGBI33-2nd,5282
OTNGlobal,25.04,-76.12,NA,12/4/15,6/29/16,V2LGBI31-2nd,11723
OTNGlobal,25.08,-76.11,NA,12/4/15,6/29/16,V2LGBI32-2nd,8173
OTNGlobal,25.02,-76.11,NA,10/21/16,7/29/17,V2LGBI-R31,14341
OTNGlobal,25.03,-76.11,NA,10/21/16,7/29/17,V2LGBI-R30,6201
OTNGlobal,32.67,-76,NA,6/28/18,6/17/19,WAT_GS_03,19202
OTNGlobal,23.77,-75.9,NA,2/25/16,2/26/16,CCSB006,5444
OTNGlobal,45.42,-75.73,NA,6/21/18,11/8/18,V13,7863
OTNGlobal,45.43,-75.73,NA,5/25/16,9/14/16,Brewery Dam,13042
OTNGlobal,45.42,-75.72,NA,6/28/16,10/20/16,VPS03,8100
OTNGlobal,45.41,-75.72,NA,8/28/15,10/5/15,V2LEOR030,10260
OTNGlobal,45.42,-75.71,NA,6/5/18,11/16/18,D34,15697
OTNGlobal,45.43,-75.71,NA,7/23/18,11/9/18,D33,12519
OTNGlobal,45.46,-75.7,NA,6/11/15,10/6/15,V2LEOR010,6774
OTNGlobal,45.43,-75.7,NA,7/16/16,9/14/16,V2LEOR008,10931
OTNGlobal,45.45,-75.7,NA,6/11/15,NA,V2LEOR009,21429
OTNGlobal,45.44,-75.7,NA,6/12/15,10/6/15,V2LEOR025,10592
OTNGlobal,45.45,-75.69,NA,5/15/18,11/20/18,D27,15398
OTNGlobal,23.96,-75.68,NA,2/25/16,2/25/16,CCSB005,7025
OTNGlobal,24.17,-75.55,NA,2/24/16,2/24/16,CCSB004,12852
OTNGlobal,45.49,-75.55,NA,6/18/15,10/7/15,V2LEOR012,9803
OTNGlobal,37.78,-75.32,NA,9/24/13,10/17/13,RU22-20130924,11618
OTNGlobal,45.58,-75.25,NA,7/8/15,10/7/15,V2LEOR014,5418
OTNGlobal,24.49,-75.23,NA,2/20/16,2/22/16,CCSB003,12936
OTNGlobal,24.59,-75.19,NA,2/19/16,2/20/16,CCSB002,18225
OTN,38.52,-74.97,NA,4/10/11,6/28/15,OBAS-UD275,16667
OTNGlobal,45.65,-74.94,NA,7/13/15,10/22/15,V2LEOR016,15360
OTNGlobal,45.64,-74.94,NA,7/13/15,10/22/15,V2LEOR015,12779
OTNGlobal,23.85,-74.88,NA,3/4/16,3/6/16,CCSB007,7092
OTNGlobal,62.95,-74.67,NA,11/12/18,NA,HUD-3,17954
OTNGlobal,45.64,-74.65,NA,7/9/15,NA,V2LEOR018,20357
OTNGlobal,45.59,-74.48,NA,6/25/15,10/15/15,V2LEOR019,11323
OTNGlobal,45.6,-74.48,NA,6/25/15,10/15/15,V2LEOR020,9986
OTNGlobal,45.59,-74.46,NA,6/25/15,10/15/15,V2LEOR021,14842
OTNGlobal,45.53,-74.35,NA,5/31/16,NA,V2LEOR023,17770
OTNGlobal,45.53,-74.34,NA,6/23/15,10/8/15,V2LEOR024,8706
OTNGlobal,39.31,-74.34,NA,10/17/13,11/6/13,RU23-20131017,14887
OTNGlobal,39.46,-74.15,NA,9/10/13,9/27/13,RU23-20130910,4952
OTNCanada,45.4,-73.94,NA,7/12/11,NA,JDE-IDP01-2011,10511
OTN,45.34,-73.94,NA,4/23/14,11/4/14,LSB-LSL-19,11590
OTN,45.33,-73.92,NA,4/23/14,NA,LSB-LSL-18,14872
OTN,45.32,-73.9,NA,4/23/14,NA,LSB-LSL-17,6241
OTN,45.34,-73.89,NA,4/23/14,11/4/14,LSB-LSL-16,5221
OTN,45.41,-73.89,NA,4/17/14,11/4/14,LSB-LSL-12,11406
OTNGlobal,40.33,-73.89,NA,9/12/13,10/24/13,RU28-20130912,17423
OTN,45.34,-73.88,NA,4/23/14,11/4/14,LSB-LSL-15,7154
OTNCanada,45.33,-73.86,NA,7/12/11,11/24/11,JDE-IDP05-2011,5707
OTNCanada,45.32,-73.86,NA,7/12/11,11/24/11,JDE-IDP06-2011,14761
OTNCanada,45.36,-73.85,NA,7/12/11,11/24/11,JDE-IDP02-2011,5697
OTNCanada,45.36,-73.84,NA,7/12/11,11/24/11,JDE-IDP03-2011,7824
OTNCanada,45.36,-73.83,NA,7/12/11,11/24/11,JDE-IDP04-2011,6081
OTN,45.41,-73.83,NA,4/17/14,11/4/14,LSB-LSL-11,6858
OTNCanada,45.37,-73.81,NA,7/12/11,11/24/11,JDE-IDP07-2011,7939
OTN,45.38,-73.81,NA,4/17/14,11/4/14,LSB-LSL-14,6548
OTNCanada,45.36,-73.8,NA,7/12/11,11/24/11,JDE-IDP08-2011,15301
OTN,45.4,-73.78,NA,4/17/14,11/6/14,LSB-LSL-13,9235
OTN,45.43,-73.77,NA,4/17/14,11/6/14,LSB-LSL-10,8385
OTNGlobal,40.47,-73.76,NA,NA,NA,POS3,22211
OTN,45.41,-73.73,NA,4/17/14,11/6/14,LSB-LSL-08,6742
OTNCanada,45.43,-73.73,NA,4/8/11,11/21/11,JDE-LSL01-2011,10366
OTNCanada,45.42,-73.73,NA,6/15/12,10/30/12,LSL04_2012,5140
OTNGlobal,40.46,-73.73,NA,NA,NA,POS2,3017
OTNCanada,45.4,-73.73,NA,4/7/11,11/21/11,JDE-LSL09-2011,10488
OTNGlobal,40.44,-73.71,NA,NA,NA,POS1,21915
OTNCanada,45.47,-73.56,NA,6/28/12,11/1/12,PCH01_2012,13989
OTN,45.67,-73.55,NA,4/24/14,10/16/14,LSB-RDP-01,13243
OTN,45.7,-73.55,NA,4/24/14,10/16/14,LSB-RMI-01,6896
OTN,45.53,-73.54,NA,4/24/14,11/10/14,LSB-PJC-01,9701
OTN,45.47,-73.53,NA,4/17/13,11/15/13,LSB-PCH-02,10679
OTN,45.53,-73.53,NA,4/24/14,11/10/14,LSB-PJC-02,10656
OTN,45.47,-73.52,NA,5/6/13,11/15/13,LSB-PCH-04,19463
OTNCanada,45.46,-73.52,NA,6/3/11,11/22/11,JDE-PCH05-2011,6939
OTN,45.46,-73.51,NA,5/6/13,11/15/13,LSB-PCH-06,9316
OTN,45.59,-73.51,NA,4/24/14,11/10/14,LSB-PMO-01,6888
OTNCanada,45.47,-73.5,NA,6/3/11,8/17/11,JDE-PCH08-2011,9753
OTN,45.59,-73.5,NA,4/24/14,11/10/14,LSB-PMO-02,13734
OTN,45.73,-73.48,NA,6/5/14,10/14/14,LSB-RAS-01,13745
OTN,45.58,-73.48,NA,4/24/14,11/10/14,LSB-PMO-03,6464
OTN,45.78,-73.4,NA,4/23/14,10/16/14,LSB-IMA-01,14598
OTN,45.77,-73.4,NA,4/23/14,10/16/14,LSB-IMA-02,8638
OTN,45.77,-73.39,NA,4/23/14,10/16/14,LSB-IMA-03,6531
OTN,45.76,-73.38,NA,4/23/14,10/16/14,LSB-IMA-04,5735
OTNGlobal,38.37,-73.37,NA,4/20/16,6/29/17,WAT_WC_01,19629
OTN,45.84,-73.32,NA,4/23/14,10/15/14,LSB-IBO-01,15265
OTN,45.84,-73.31,NA,4/23/14,10/15/14,LSB-IBO-02,8427
OTN,45.83,-73.3,NA,4/23/14,10/15/14,LSB-IBO-03,6247
OTN,45.83,-73.29,NA,4/23/14,10/15/14,LSB-IBO-04,13694
OTN,45.84,-73.28,NA,4/24/14,10/15/14,LSB-IBO-05,16005
OTN,45.94,-73.23,NA,4/22/14,11/26/14,LSB-LAN-01,11802
OTN,45.93,-73.23,NA,4/22/14,11/26/14,LSB-LAN-02,15103
OTN,45.93,-73.22,NA,4/22/14,11/26/14,LSB-LAN-03,13610
OTNCanada,45.96,-73.22,NA,8/12/10,11/22/10,JDE-LAN001,7586
OTNCanada,45.96,-73.21,NA,8/12/10,11/23/10,JDE-LAN002,7406
OTN,45.93,-73.21,NA,4/22/14,11/26/14,LSB-LAN-05,6384
OTNCanada,45.95,-73.21,NA,8/12/10,11/22/10,JDE-LAN005,5071
OTNCanada,45.95,-73.2,NA,8/12/10,11/22/10,JDE-LAN006,13999
OTNCanada,45.96,-73.2,NA,8/13/10,11/22/10,JDE-LAN012,11720
OTNCanada,46.03,-73.18,NA,4/12/12,10/29/12,IAF01_2012,10607
OTNCanada,46.03,-73.17,NA,4/12/12,10/29/12,IAF02_2012,8430
OTNCanada,46.03,-73.16,NA,4/12/12,10/29/12,IAF05_2012,16019
OTNGlobal,23.64,-73.16,NA,3/7/16,3/7/16,CCSB008,19832
OTN,45.87,-73.15,NA,4/24/14,10/14/14,LSB-RIC-03,10324
OTN,46.02,-73.13,NA,4/24/14,10/14/14,LSB-RIC-01,13025
OTN,46.09,-73.06,NA,5/2/14,12/2/14,LSB-ALP06,15387
OTN,46.11,-73.01,NA,5/2/14,11/27/14,LSB-ALP04,5068
OTN,46.11,-73,NA,5/2/14,12/2/14,LSB-ALP03,11979
OTN,46.16,-72.99,NA,5/2/14,12/2/14,LSB-ALP05,9779
OTN,46.1,-72.98,NA,5/2/14,11/27/14,LSB-ALP02,8014
OTNCanada,46.28,-72.63,NA,8/17/10,11/8/10,JDE-TRO005,15802
OTNCanada,46.27,-72.63,NA,5/9/11,11/21/11,JDE-TRO02-2011,6436
OTNCanada,46.28,-72.62,NA,4/5/12,11/20/12,TRO3_2012,9951
OTNCanada,46.27,-72.62,NA,8/17/10,11/8/10,JDE-TRO001,9457
OTN,46.35,-72.53,NA,5/8/14,11/19/14,LSB-MAU01,9435
OTN,46.36,-72.52,NA,5/8/14,11/19/14,LSB-MAU02,7926
OTN,46.36,-72.5,NA,5/8/14,11/20/14,LSB-MAU04,5039
OTNCanada,46.41,-72.4,NA,5/20/11,11/21/11,JDE-GEN01-2011,10670
OTNCanada,46.4,-72.39,NA,5/20/11,NA,JDE-GEN03-2011,6288
OTNCanada,46.4,-72.38,NA,5/20/11,11/21/11,JDE-GEN05-2011,14758
OTN,46.42,-72.37,NA,4/24/13,10/22/13,LSB-GEN26,10610
OTNCanada,46.41,-72.37,NA,4/10/12,11/8/12,GEN08_2012,7006
OTNCanada,46.42,-72.36,NA,4/10/12,11/8/12,GEN20_2012,12300
OTNCanada,46.43,-72.36,NA,4/26/11,11/21/11,JDE-GEN10-2011,8858
OTNCanada,46.41,-72.35,NA,4/26/11,11/21/11,JDE-GEN07-2011,11982
OTN,46.44,-72.35,NA,4/24/13,10/22/13,LSB-GEN25,6159
OTN,46.4,-72.35,NA,4/24/13,10/22/13,LSB-GEN06,5630
OTNCanada,46.43,-72.34,NA,4/26/11,11/21/11,JDE-GEN11-2011,6910
OTNCanada,46.4,-72.34,NA,4/10/12,11/8/12,GEN17_2012,8977
OTNCanada,46.41,-72.33,NA,4/26/11,11/21/11,JDE-GEN16-2011,15257
OTNCanada,46.44,-72.33,NA,4/26/11,11/21/11,JDE-GEN12-2011,9723
OTNCanada,46.41,-72.32,NA,4/26/11,11/21/11,JDE-GEN15-2011,12465
OTN,46.43,-72.32,NA,4/24/13,10/22/13,LSB-GEN19,6814
OTNCanada,46.42,-72.31,NA,4/26/11,11/21/11,JDE-GEN14-2011,12188
OTNGlobal,39.19,-72.23,NA,4/20/16,6/30/17,WAT_BC_01,16866
OTN,46.52,-72.23,NA,5/29/13,10/22/13,LSB-BAT01,14421
OTN,46.51,-72.22,NA,5/29/13,10/22/13,LSB-BAT02,13801
OTN,46.55,-72.19,NA,5/29/13,10/22/13,LSB-BAT03,7225
OTN,46.63,-71.95,NA,4/28/14,11/14/14,LSB-POR05,7056
OTN,46.62,-71.95,NA,4/28/14,11/14/14,LSB-POR06,13035
OTN,46.66,-71.9,NA,4/28/14,11/14/14,LSB-POR03,8803
OTNCanada,46.68,-71.87,NA,5/20/11,11/22/11,JDE-PNF01-2011,9190
OTNCanada,46.68,-71.86,NA,5/20/11,11/22/11,JDE-PNF04-2011,13607
OTNCanada,46.67,-71.86,NA,5/20/11,11/22/11,JDE-PNF05-2011,15743
OTN,46.67,-71.85,NA,5/3/13,10/28/13,LSB-POR02,6948
OTN,46.68,-71.85,NA,11/14/14,NA,LSB-POR07,19273
OTN,46.65,-71.79,NA,5/3/13,10/28/13,LSB-JC03,13123
OTN,46.66,-71.79,NA,5/3/13,10/28/13,LSB-JC04,14475
OTNCanada,46.67,-71.75,NA,5/28/12,6/21/12,JC01_2012,10213
OTNGlobal,65.44,-71.7,NA,8/18/14,8/24/15,ANL004,6129
OTNGlobal,65.34,-71.68,NA,8/18/16,8/18/17,ANL001 - Near shore,5237
OTN,46.66,-71.68,NA,4/28/14,11/14/14,LSB-JC05,10478
OTN,46.65,-71.67,NA,4/28/14,11/14/14,LSB-JC06,6452
OTN,46.64,-71.66,NA,5/3/13,10/28/13,LSB-JC07,5294
OTNGlobal,65.34,-71.66,NA,8/20/15,8/18/16,ANL002 - Middle,8464
OTNGlobal,21.75,-71.64,NA,3/11/16,3/11/16,CCSB010,9304
OTNGlobal,65.34,-71.64,NA,8/18/17,8/24/18,ANL003 - Far shore,6802
OTNGlobal,65.49,-71.62,NA,8/22/17,8/25/18,ANL004 - DS Akatouga Falls,9728
OTNGlobal,65.57,-71.53,NA,8/19/14,8/25/15,ANL007 NEW ALT,12609
OTNGlobal,66.58,-71.49,NA,8/15/17,8/14/18,Lake ANL001,10365
OTNGlobal,71.06,-71.47,NA,9/15/16,10/5/17,G03-01,10219
OTNGlobal,66.59,-71.47,NA,7/30/15,8/13/16,Lake ANL002,8471
OTNGlobal,71.05,-71.46,NA,9/15/16,10/5/17,G03-02,9469
OTNGlobal,66.58,-71.45,NA,8/14/16,NA,Lake Range Tags,18328
OTNGlobal,71.05,-71.45,NA,9/29/15,9/15/16,G3_3,8921
OTNGlobal,71.98,-71.44,NA,9/9/16,10/1/17,Baff01-01,12966
OTNGlobal,71.04,-71.44,NA,9/17/14,9/29/15,G3_4,6590
OTNGlobal,71.03,-71.43,NA,9/17/14,9/29/15,G3_5,9364
OTN,46.72,-71.41,NA,4/26/13,10/23/13,LSB-NIC01,8260
OTN,46.71,-71.41,NA,5/2/14,11/24/14,LSB-NIC02,8379
OTNGlobal,65.75,-71.36,NA,8/23/14,8/29/15,ANL010 NEW ALT,8388
OTNGlobal,65.74,-71.36,NA,8/29/15,8/27/16,ANL005,13889
OTNGlobal,71.01,-71.35,NA,9/17/14,9/29/15,G4_1,5220
OTNGlobal,72.01,-71.34,NA,9/9/16,10/1/17,Baff01-02,5668
OTNGlobal,71.01,-71.32,NA,9/29/15,9/14/16,G4_2,16124
OTNGlobal,66.57,-71.3,NA,7/30/15,8/12/16,Lake ANL003,14040
OTNGlobal,65.9,-71.3,NA,8/29/17,8/28/18,ANL006 - Overwinter Lake?,12336
OTNGlobal,65.95,-71.3,NA,8/30/16,NA,River Range Tag - 250 m,19360
OTNGlobal,65.94,-71.3,NA,8/29/17,8/28/18,ANL008 - Confluence,13249
OTNGlobal,66.58,-71.3,NA,7/30/15,8/12/16,Lake ANL006,15048
OTNGlobal,65.82,-71.29,NA,8/27/17,8/28/18,ANL005 - DS Twisted Sisters,5678
OTNGlobal,65.94,-71.29,NA,8/31/15,8/30/16,ANL007,7869
OTNGlobal,71.01,-71.29,NA,9/14/16,10/5/17,G04-03,7140
OTNGlobal,66.55,-71.27,NA,7/30/15,8/12/16,Lake ANL005,12335
OTNCanada,46.74,-71.27,NA,4/25/12,11/7/12,PON17_2012,5287
