Longitude_orig,"E,W",Latitude_orig,"N,S",Longitude,Latitude
157.5,E,36.57,N,157.5,36.57
157.5,E,36.06,N,157.5,36.06
157.5,E,37,N,157.5,37
157.5,E,37.31,N,157.5,37.31
157.52,E,37,N,157.52,37
157.55,E,37.61,N,157.55,37.61
157.65,E,44.517,N,157.65,44.52
157.75,E,37.5,N,157.75,37.5
157.8,E,35,N,157.8,35
157.82,E,44.21,N,157.82,44.21
157.857,E,45.883,N,157.86,45.88
157.93,E,39.28,N,157.93,39.28
157.95,E,39.03,N,157.95,39.03
157.953,E,40.028,N,157.95,40.03
157.99,E,44.99,N,157.99,44.99
157.997,E,45,N,158,45
158,E,38.95,N,158,38.95
158.01,E,45.67,N,158.01,45.67
158.122,E,43.692,N,158.12,43.69
158.3143,E,45.2981,N,158.31,45.3
158.35,E,46.18,N,158.35,46.18
158.443,E,40.355,N,158.44,40.35
158.467,E,45.517,N,158.47,45.52
158.483,E,35.533,N,158.48,35.53
158.485,E,45.693,N,158.49,45.69
158.497,E,45.513,N,158.5,45.51
158.5,E,39.483,N,158.5,39.48
158.5,E,45.67,N,158.5,45.67
158.517,E,34.967,N,158.52,34.97
158.755,E,38.593,N,158.75,38.59
158.755,E,42.618,N,158.75,42.62
158.755,E,36.173,N,158.75,36.17
158.83,E,46.357,N,158.83,46.36
158.83,E,46.33,N,158.83,46.33
158.837,E,43.863,N,158.84,43.86
158.865,E,37.787,N,158.87,37.79
158.89,E,42.543,N,158.89,42.54
158.893,E,43.44,N,158.89,43.44
158.91,E,37.55,N,158.91,37.55
158.918,E,40.075,N,158.92,40.08
158.952,E,40.35,N,158.95,40.35
158.96,E,45.69,N,158.96,45.69
158.97,E,44.987,N,158.97,44.99
158.972,E,42.35,N,158.97,42.35
158.975,E,38.565,N,158.97,38.56
158.977,E,41.825,N,158.98,41.83
158.982,E,44.992,N,158.98,44.99
158.992,E,39.235,N,158.99,39.23
158.993,E,39.778,N,158.99,39.78
158.993,E,37.388,N,158.99,37.39
158.995,E,36.995,N,159,36.99
158.995,E,38.517,N,159,38.52
158.997,E,41.625,N,159,41.62
158.997,E,36.785,N,159,36.78
158.997,E,41.702,N,159,41.7
158.998,E,40.702,N,159,40.7
158.998,E,43.77,N,159,43.77
158.998,E,37.845,N,159,37.84
158.998,E,42.265,N,159,42.27
158.998,E,39.762,N,159,39.76
158.998,E,37.497,N,159,37.5
158.998,E,39.72,N,159,39.72
158.998,E,40.045,N,159,40.05
158.998,E,40.498,N,159,40.5
158.998,E,40.797,N,159,40.8
159,E,40.468,N,159,40.47
159,E,46.001,N,159,46
159,E,38.24,N,159,38.24
159,E,36.42,N,159,36.42
159,E,39.42,N,159,39.42
159,E,41.73,N,159,41.73
159,E,44.16,N,159,44.16
159,E,39.298,N,159,39.3
159,E,41.242,N,159,41.24
159,E,38.578,N,159,38.58
159,E,43,N,159,43
159,E,39,N,159,39
159,E,40.162,N,159,40.16
159,E,42.002,N,159,42
159.002,E,37.868,N,159,37.87
159.002,E,40.863,N,159,40.86
159.002,E,37.757,N,159,37.76
159.002,E,41,N,159,41
159.003,E,40.678,N,159,40.68
159.003,E,40.168,N,159,40.17
159.005,E,38.57,N,159,38.57
159.005,E,41.577,N,159,41.58
159.008,E,40.767,N,159.01,40.77
159.008,E,40.547,N,159.01,40.55
159.008,E,39.507,N,159.01,39.51
159.01,E,38.21,N,159.01,38.21
159.01,E,46.133,N,159.01,46.13
159.012,E,39.258,N,159.01,39.26
159.013,E,39.532,N,159.01,39.53
159.02,E,37.88,N,159.02,37.88
159.02,E,46.68,N,159.02,46.68
159.02,E,33.58,N,159.02,33.58
159.02,E,34.53,N,159.02,34.53
159.027,E,41.802,N,159.03,41.8
159.027,E,40.385,N,159.03,40.38
159.028,E,40.835,N,159.03,40.84
159.028,E,39.015,N,159.03,39.02
159.03,E,43.512,N,159.03,43.51
159.033,E,39.508,N,159.03,39.51
159.038,E,39.755,N,159.04,39.76
159.077,E,43.925,N,159.08,43.92
159.1,E,35.4,N,159.1,35.4
159.112,E,45.3,N,159.11,45.3
159.132,E,40.675,N,159.13,40.67
159.137,E,38.61,N,159.14,38.61
159.155,E,47.035,N,159.16,47.03
159.16,E,45.683,N,159.16,45.68
159.17,E,47,N,159.17,47
159.2,E,38.43,N,159.2,38.43
159.233,E,37.5,N,159.23,37.5
159.233,E,34.95,N,159.23,34.95
159.25,E,39.483,N,159.25,39.48
159.25,E,37,N,159.25,37
159.25,E,37.517,N,159.25,37.52
159.3,E,45.06,N,159.3,45.06
159.309,E,45.527,N,159.31,45.53
159.3109,E,46.3092,N,159.31,46.31
159.325,E,45.683,N,159.32,45.68
159.497,E,46.515,N,159.5,46.52
159.497,E,38.688,N,159.5,38.69
159.517,E,46.483,N,159.52,46.48
159.615,E,44.018,N,159.62,44.02
159.625,E,40.545,N,159.62,40.55
159.64,E,46.22,N,159.64,46.22
159.688,E,44.832,N,159.69,44.83
159.73,E,45.42,N,159.73,45.42
159.8,E,46.136,N,159.8,46.14
159.84,E,47.35,N,159.84,47.35
159.863,E,37.348,N,159.86,37.35
159.9,E,29.94,N,159.9,29.94
159.9,E,29.93,N,159.9,29.93
159.9,E,32.92,N,159.9,32.92
159.907,E,42.408,N,159.91,42.41
159.99,E,34.01,N,159.99,34.01
159.99,E,32,N,159.99,32
159.99,E,35.26,N,159.99,35.26
159.99,E,28.99,N,159.99,28.99
159.99,E,26.99,N,159.99,26.99
159.998,E,45.667,N,160,45.67
160,E,39.5,N,160,39.5
160,E,39,N,160,39
160,E,36,N,160,36
160,E,37,N,160,37
160,E,35.517,N,160,35.52
160,E,34.99,N,160,34.99
160,E,34,N,160,34
160,E,33,N,160,33
160,E,32,N,160,32
160,E,31,N,160,31
160,E,29,N,160,29
160,E,28,N,160,28
160,E,27,N,160,27
160,E,35.58,N,160,35.58
160,E,35.91,N,160,35.91
160,E,37.77,N,160,37.77
160,E,45.33,N,160,45.33
160,E,30,N,160,30
160,E,26.58,N,160,26.58
160,E,43.233,N,160,43.23
160.002,E,46.333,N,160,46.33
160.002,E,47.667,N,160,47.67
160.003,E,44.985,N,160,44.98
160.005,E,41.485,N,160,41.48
160.005,E,39.757,N,160,39.76
160.03,E,37.62,N,160.03,37.62
160.033,E,45.325,N,160.03,45.33
160.05,E,45.72,N,160.05,45.72
160.07,E,37.45,N,160.07,37.45
160.07,E,46.74,N,160.07,46.74
160.101,E,44.595,N,160.1,44.59
160.107,E,44.372,N,160.11,44.37
160.17,E,44.18,N,160.17,44.18
160.1993,E,46.3007,N,160.2,46.3
160.2,E,43.29,N,160.2,43.29
160.23,E,43.96,N,160.23,43.96
160.24,E,44.64,N,160.24,44.64
160.33,E,44.84,N,160.33,44.84
160.333,E,46.5,N,160.33,46.5
160.5,E,45.5,N,160.5,45.5
160.564,E,45.055,N,160.56,45.05
160.622,E,46.613,N,160.62,46.61
160.622,E,46.615,N,160.62,46.62
160.642,E,41.162,N,160.64,41.16
160.69,E,47.03,N,160.69,47.03
160.733,E,38.483,N,160.73,38.48
160.75,E,39.467,N,160.75,39.47
160.75,E,37.967,N,160.75,37.97
160.996,E,46.503,N,161,46.5
161,E,38.483,N,161,38.48
161,E,46.467,N,161,46.47
161,E,46.33,N,161,46.33
161.0005,E,46.2916,N,161,46.29
161.005,E,44.667,N,161,44.67
161.04,E,46.98,N,161.04,46.98
161.172,E,47.057,N,161.17,47.06
161.197,E,41.36,N,161.2,41.36
161.222,E,37.197,N,161.22,37.2
161.272,E,45.058,N,161.27,45.06
161.305,E,44.645,N,161.31,44.65
161.31,E,47.67,N,161.31,47.67
161.4,E,47.55,N,161.4,47.55
161.4011,E,45.5999,N,161.4,45.6
161.47,E,44.725,N,161.47,44.73
161.515,E,41.417,N,161.51,41.42
161.667,E,46,N,161.67,46
161.74,E,48.96,N,161.74,48.96
161.745,E,47.752,N,161.75,47.75
161.895,E,45.36,N,161.9,45.36
161.997,E,44.002,N,162,44
161.998,E,42,N,162,42
162,E,47.667,N,162,47.67
162.002,E,45.673,N,162,45.67
162.01,E,48,N,162.01,48
162.06,E,43.365,N,162.06,43.37
162.102,E,49.032,N,162.1,49.03
162.105,E,47.005,N,162.1,47.01
162.2,E,46.098,N,162.2,46.1
162.2883,E,45.2944,N,162.29,45.29
162.35,E,46.39,N,162.35,46.39
162.36,E,49.45,N,162.36,49.45
162.38,E,48.64,N,162.38,48.64
162.405,E,48.643,N,162.41,48.64
162.448,E,40.065,N,162.45,40.06
162.45,E,45.5,N,162.45,45.5
162.452,E,46.106,N,162.45,46.11
162.482,E,41.762,N,162.48,41.76
162.497,E,41,N,162.5,41
162.506,E,45.511,N,162.51,45.51
162.55,E,45.84,N,162.55,45.84
162.58,E,49.25,N,162.58,49.25
162.605,E,49.268,N,162.6,49.27
162.623,E,46.987,N,162.62,46.99
162.69,E,47.84,N,162.69,47.84
162.698,E,40.845,N,162.7,40.84
162.7,E,46.99,N,162.7,46.99
162.79,E,49.91,N,162.79,49.91
162.833,E,45.557,N,162.83,45.56
162.837,E,43.628,N,162.84,43.63
162.858,E,42.83,N,162.86,42.83
162.875,E,38.285,N,162.88,38.28
162.882,E,32.253,N,162.88,32.25
162.888,E,40.432,N,162.89,40.43
162.888,E,41.052,N,162.89,41.05
162.9,E,42.227,N,162.9,42.23
162.915,E,47,N,162.91,47
162.94,E,49.89,N,162.94,49.89
162.957,E,45.555,N,162.96,45.55
162.96,E,43.64,N,162.96,43.64
162.972,E,40.927,N,162.97,40.93
162.98,E,49.96,N,162.98,49.96
162.988,E,41.148,N,162.99,41.15
162.99,E,44.27,N,162.99,44.27
162.99,E,40.868,N,162.99,40.87
162.99,E,40.417,N,162.99,40.42
162.992,E,43.003,N,162.99,43
162.992,E,40.363,N,162.99,40.36
162.995,E,41.87,N,163,41.87
162.997,E,38.747,N,163,38.75
162.997,E,41.568,N,163,41.57
162.997,E,42.325,N,163,42.33
162.997,E,41.182,N,163,41.18
162.997,E,39.852,N,163,39.85
162.997,E,41.998,N,163,42
162.998,E,43.658,N,163,43.66
162.998,E,38.655,N,163,38.66
162.998,E,39.655,N,163,39.66
162.998,E,40.138,N,163,40.14
162.998,E,39.997,N,163,40
162.998,E,42.69,N,163,42.69
162.998,E,41.38,N,163,41.38
163,E,40.47,N,163,40.47
163,E,40.965,N,163,40.97
163,E,41.745,N,163,41.74
163,E,45.503,N,163,45.5
163,E,45,N,163,45
163,E,44.375,N,163,44.38
163,E,41.945,N,163,41.95
163,E,41.337,N,163,41.34
163,E,41.158,N,163,41.16
163,E,38.51,N,163,38.51
163.002,E,41.053,N,163,41.05
163.002,E,37.418,N,163,37.42
163.002,E,46.502,N,163,46.5
163.002,E,41.502,N,163,41.5
163.002,E,37.872,N,163,37.87
163.002,E,36.942,N,163,36.94
163.003,E,40.687,N,163,40.69
163.005,E,40.588,N,163,40.59
163.005,E,39.863,N,163,39.86
163.005,E,37.617,N,163,37.62
163.005,E,37.908,N,163,37.91
163.008,E,43.567,N,163.01,43.57
163.01,E,37.24,N,163.01,37.24
163.013,E,37.742,N,163.01,37.74
163.018,E,38.452,N,163.02,38.45
163.02,E,43.01,N,163.02,43.01
163.025,E,43.565,N,163.03,43.56
163.025,E,39.802,N,163.03,39.8
163.033,E,42.857,N,163.03,42.86
163.042,E,36.842,N,163.04,36.84
163.045,E,41.168,N,163.04,41.17
163.048,E,31.017,N,163.05,31.02
163.083,E,41.2,N,163.08,41.2
163.095,E,37.683,N,163.09,37.68
163.118,E,39.885,N,163.12,39.88
163.138,E,46.333,N,163.14,46.33
163.142,E,41.305,N,163.14,41.3
163.147,E,40.683,N,163.15,40.68
163.162,E,40.048,N,163.16,40.05
163.17,E,47.33,N,163.17,47.33
163.232,E,39.332,N,163.23,39.33
163.317,E,46.098,N,163.32,46.1
163.317,E,47.438,N,163.32,47.44
163.34,E,46.16,N,163.34,46.16
163.35,E,46.67,N,163.35,46.67
163.4,E,44.67,N,163.4,44.67
163.41,E,47.04,N,163.41,47.04
163.445,E,45.08,N,163.44,45.08
163.448,E,44.973,N,163.45,44.97
163.46,E,45.33,N,163.46,45.33
163.498,E,43.667,N,163.5,43.67
163.5,E,48,N,163.5,48
163.5,E,45.5,N,163.5,45.5
163.55,E,45.99,N,163.55,45.99
163.65,E,47.34,N,163.65,47.34
163.65,E,46.67,N,163.65,46.67
163.768,E,36.707,N,163.77,36.71
163.887,E,47.418,N,163.89,47.42
163.99,E,46.67,N,163.99,46.67
164,E,48,N,164,48
164.01,E,47.998,N,164.01,48
164.193,E,39.783,N,164.19,39.78
164.313,E,39.912,N,164.31,39.91
164.843,E,39.135,N,164.84,39.13
164.888,E,41.165,N,164.89,41.16
164.93,E,44.94,N,164.93,44.94
164.95,E,40.987,N,164.95,40.99
164.982,E,41.633,N,164.98,41.63
164.985,E,36.8,N,164.99,36.8
164.987,E,37.493,N,164.99,37.49
164.988,E,45.995,N,164.99,45.99
164.993,E,42,N,164.99,42
164.995,E,43.995,N,165,43.99
164.995,E,42.6,N,165,42.6
164.997,E,44.943,N,165,44.94
164.998,E,48.332,N,165,48.33
164.998,E,46.335,N,165,46.34
164.998,E,40.493,N,165,40.49
165,E,32,N,165,32
165,E,31,N,165,31
165,E,46.67,N,165,46.67
165,E,41.492,N,165,41.49
165.002,E,43,N,165,43
165.003,E,43.505,N,165,43.51
165.005,E,42.738,N,165,42.74
165.01,E,34.97,N,165.01,34.97
165.015,E,41.992,N,165.01,41.99
165.02,E,27,N,165.02,27
165.035,E,46.668,N,165.03,46.67
165.04,E,48,N,165.04,48
165.04,E,37,N,165.04,37
165.045,E,47.332,N,165.04,47.33
165.05,E,47.303,N,165.05,47.3
165.077,E,47.013,N,165.08,47.01
165.115,E,42.315,N,165.12,42.31
165.138,E,48.057,N,165.14,48.06
165.15,E,48.01,N,165.15,48.01
165.158,E,43.525,N,165.16,43.52
165.23,E,47.34,N,165.23,47.34
165.237,E,40.002,N,165.24,40
165.4,E,48.54,N,165.4,48.54
165.493,E,41.347,N,165.49,41.35
165.628,E,37.608,N,165.63,37.61
165.663,E,45.095,N,165.66,45.09
165.67,E,44.25,N,165.67,44.25
165.9,E,42.86,N,165.9,42.86
165.95,E,50,N,165.95,50
165.97,E,45.055,N,165.97,45.05
165.99,E,29,N,165.99,29
165.99,E,31.01,N,165.99,31.01
165.99,E,36,N,165.99,36
166,E,28.01,N,166,28.01
166,E,30,N,166,30
166,E,32,N,166,32
166,E,32.99,N,166,32.99
166,E,34,N,166,34
166,E,35,N,166,35
166.01,E,43.06,N,166.01,43.06
166.17,E,49.37,N,166.17,49.37
166.173,E,45.483,N,166.17,45.48
166.2,E,42.04,N,166.2,42.04
166.303,E,42.067,N,166.3,42.07
166.33,E,48.37,N,166.33,48.37
166.358,E,38.517,N,166.36,38.52
166.36,E,46.26,N,166.36,46.26
166.451,E,45.63,N,166.45,45.63
166.49,E,49.92,N,166.49,49.92
166.513,E,49.947,N,166.51,49.95
166.56,E,46.67,N,166.56,46.67
166.56,E,45.863,N,166.56,45.86
166.75,E,47.17,N,166.75,47.17
166.75,E,45.84,N,166.75,45.84
166.76,E,46.5,N,166.76,46.5
166.778,E,39.915,N,166.78,39.91
166.813,E,34.95,N,166.81,34.95
166.815,E,40.967,N,166.81,40.97
166.84,E,42.325,N,166.84,42.33
166.853,E,47.412,N,166.85,47.41
166.867,E,42.307,N,166.87,42.31
166.872,E,36.227,N,166.87,36.23
166.875,E,42.55,N,166.88,42.55
166.907,E,38.5,N,166.91,38.5
166.907,E,45.322,N,166.91,45.32
166.917,E,43,N,166.92,43
166.92,E,46.67,N,166.92,46.67
166.92,E,40.343,N,166.92,40.34
166.933,E,41.595,N,166.93,41.59
166.937,E,35.607,N,166.94,35.61
166.95,E,41.748,N,166.95,41.75
166.957,E,42.562,N,166.96,42.56
166.986,E,46.173,N,166.99,46.17
166.988,E,37.838,N,166.99,37.84
166.992,E,42.288,N,166.99,42.29
166.993,E,39.498,N,166.99,39.5
166.993,E,40.4,N,166.99,40.4
166.997,E,42.832,N,167,42.83
166.997,E,46.097,N,167,46.1
166.998,E,45.025,N,167,45.02
166.998,E,43.502,N,167,43.5
166.998,E,42.817,N,167,42.82
166.998,E,41.292,N,167,41.29
166.998,E,44.168,N,167,44.17
166.998,E,47.498,N,167,47.5
166.998,E,46.928,N,167,46.93
167,E,45,N,167,45
167,E,42.283,N,167,42.28
167,E,41.75,N,167,41.75
167,E,41.155,N,167,41.16
167,E,39.545,N,167,39.55
167,E,37.247,N,167,37.25
167,E,46.535,N,167,46.53
167.002,E,40.132,N,167,40.13
167.002,E,41.833,N,167,41.83
167.002,E,42.593,N,167,42.59
167.002,E,43.187,N,167,43.19
167.002,E,44.278,N,167,44.28
167.003,E,41.568,N,167,41.57
167.003,E,41.053,N,167,41.05
167.003,E,42.292,N,167,42.29
167.005,E,41.718,N,167,41.72
167.01,E,45,N,167.01,45
167.01,E,40.697,N,167.01,40.7
167.01,E,48.775,N,167.01,48.77
167.035,E,42.182,N,167.03,42.18
167.042,E,41.585,N,167.04,41.59
167.042,E,40.12,N,167.04,40.12
167.055,E,41.583,N,167.06,41.58
167.067,E,41.755,N,167.07,41.76
167.113,E,41.092,N,167.11,41.09
167.24,E,48.588,N,167.24,48.59
167.265,E,40.992,N,167.26,40.99
167.49,E,47.08,N,167.49,47.08
167.535,E,43.63,N,167.53,43.63
167.647,E,39.492,N,167.65,39.49
168,E,37,N,168,37
168.07,E,48.84,N,168.07,48.84
168.253,E,43.67,N,168.25,43.67
168.57,E,48.41,N,168.57,48.41
168.598,E,39.332,N,168.6,39.33
168.81,E,44.16,N,168.81,44.16
168.85,E,42.903,N,168.85,42.9
168.89,E,40.955,N,168.89,40.95
168.91,E,43.32,N,168.91,43.32
168.962,E,38.437,N,168.96,38.44
168.963,E,37.75,N,168.96,37.75
168.98,E,42.58,N,168.98,42.58
168.987,E,42.243,N,168.99,42.24
168.992,E,37.257,N,168.99,37.26
168.993,E,36.507,N,168.99,36.51
168.997,E,39.992,N,169,39.99
168.997,E,41.747,N,169,41.75
169,E,48,N,169,48
169,E,39.743,N,169,39.74
169.002,E,43.502,N,169,43.5
169.003,E,40.497,N,169,40.5
169.05,E,44,N,169.05,44
169.33,E,47.33,N,169.33,47.33
169.337,E,47.308,N,169.34,47.31
169.435,E,47.62,N,169.44,47.62
169.473,E,47.037,N,169.47,47.04
169.49,E,48.33,N,169.49,48.33
169.49,E,44.55,N,169.49,44.55
169.498,E,46.648,N,169.5,46.65
169.5,E,46.67,N,169.5,46.67
169.51,E,46.01,N,169.51,46.01
169.528,E,46.31,N,169.53,46.31
169.628,E,46.002,N,169.63,46
169.635,E,42.535,N,169.63,42.53
169.64,E,46.91,N,169.64,46.91
169.665,E,45.095,N,169.66,45.09
169.67,E,47.69,N,169.67,47.69
169.83,E,45.4,N,169.83,45.4
169.85,E,44.578,N,169.85,44.58
169.9,E,32.13,N,169.9,32.13
169.91,E,33.17,N,169.91,33.17
169.99,E,31,N,169.99,31
170,E,29,N,170,29
170,E,30,N,170,30
170,E,33,N,170,33
170,E,34,N,170,34
170,E,35,N,170,35
170,E,37,N,170,37
170,E,46,N,170,46
170,E,31,N,170,31
170.01,E,36.01,N,170.01,36.01
170.01,E,29.99,N,170.01,29.99
170.01,E,34,N,170.01,34
170.358,E,43.028,N,170.36,43.03
170.387,E,39.49,N,170.39,39.49
170.737,E,43.792,N,170.74,43.79
170.955,E,43.995,N,170.96,43.99
170.97,E,38.223,N,170.97,38.22
170.98,E,40.003,N,170.98,40
170.993,E,42.788,N,170.99,42.79
170.993,E,41.155,N,170.99,41.16
170.993,E,43.262,N,170.99,43.26
170.995,E,43.328,N,171,43.33
170.997,E,42.387,N,171,42.39
170.998,E,41.395,N,171,41.4
170.998,E,42.175,N,171,42.17
170.998,E,37.835,N,171,37.84
170.998,E,43.705,N,171,43.7
170.998,E,45.26,N,171,45.26
170.998,E,43.482,N,171,43.48
170.998,E,40.712,N,171,40.71
170.998,E,43.738,N,171,43.74
171,E,46,N,171,46
171,E,38.12,N,171,38.12
171,E,42.002,N,171,42
171,E,44.365,N,171,44.37
171,E,43.195,N,171,43.2
171,E,43.027,N,171,43.03
171,E,39.307,N,171,39.31
171,E,40.327,N,171,40.33
171,E,44.105,N,171,44.1
171,E,46.748,N,171,46.75
171.002,E,37.21,N,171,37.21
171.002,E,39.522,N,171,39.52
171.002,E,41.168,N,171,41.17
171.002,E,40.05,N,171,40.05
171.002,E,44.17,N,171,44.17
171.002,E,42.19,N,171,42.19
171.003,E,42.885,N,171,42.88
171.003,E,43.498,N,171,43.5
171.003,E,40.738,N,171,40.74
171.003,E,39.618,N,171,39.62
171.003,E,42.25,N,171,42.25
171.007,E,39.79,N,171.01,39.79
171.008,E,45.688,N,171.01,45.69
171.012,E,39.795,N,171.01,39.8
171.012,E,43.383,N,171.01,43.38
171.023,E,40.188,N,171.02,40.19
171.035,E,41.46,N,171.03,41.46
171.038,E,41.118,N,171.04,41.12
171.125,E,41.405,N,171.12,41.41
171.127,E,41.168,N,171.13,41.17
171.15,E,47.17,N,171.15,47.17
171.167,E,42.778,N,171.17,42.78
171.188,E,44.978,N,171.19,44.98
171.197,E,43.232,N,171.2,43.23
171.207,E,45.778,N,171.21,45.78
171.228,E,42.505,N,171.23,42.51
171.28,E,46.29,N,171.28,46.29
171.67,E,44.71,N,171.67,44.71
172.61,E,45.37,N,172.61,45.37
172.65,E,46.92,N,172.65,46.92
172.67,E,46.28,N,172.67,46.28
172.863,E,41.505,N,172.86,41.51
172.922,E,39.337,N,172.92,39.34
172.978,E,37.957,N,172.98,37.96
172.98,E,44.627,N,172.98,44.63
172.987,E,45.253,N,172.99,45.25
172.99,E,39.998,N,172.99,40
172.99,E,38.505,N,172.99,38.51
172.995,E,40.752,N,173,40.75
173.007,E,42.252,N,173.01,42.25
173.01,E,42.997,N,173.01,43
173.512,E,41.748,N,173.51,41.75
174.78,E,42.257,N,174.78,42.26
174.86,E,45.725,N,174.86,45.73
174.942,E,39.163,N,174.94,39.16
174.945,E,35.948,N,174.94,35.95
174.95,E,41.15,N,174.95,41.15
174.957,E,43.16,N,174.96,43.16
174.973,E,39.848,N,174.97,39.85
174.983,E,38.735,N,174.98,38.73
174.995,E,39.862,N,175,39.86
174.997,E,40.258,N,175,40.26
174.997,E,40.245,N,175,40.24
174.997,E,37.253,N,175,37.25
174.998,E,36.505,N,175,36.51
175,E,47,N,175,47
175,E,46,N,175,46
175,E,38.745,N,175,38.74
175,E,39.273,N,175,39.27
175,E,41.722,N,175,41.72
175,E,41.508,N,175,41.51
175.002,E,39.873,N,175,39.87
175.002,E,38.002,N,175,38
175.002,E,41.747,N,175,41.75
175.002,E,39.695,N,175,39.7
175.002,E,43.77,N,175,43.77
175.003,E,42.425,N,175,42.42
175.003,E,38.06,N,175,38.06
175.003,E,39.467,N,175,39.47
175.005,E,39.997,N,175,40
175.005,E,39.493,N,175,39.49
175.007,E,43.248,N,175.01,43.25
175.007,E,46.942,N,175.01,46.94
175.008,E,35.008,N,175.01,35.01
175.008,E,40.26,N,175.01,40.26
175.01,E,40.1,N,175.01,40.1
175.01,E,37.92,N,175.01,37.92
175.012,E,34.997,N,175.01,35
175.012,E,36.48,N,175.01,36.48
175.015,E,37.928,N,175.01,37.93
175.015,E,46.268,N,175.01,46.27
175.017,E,44.035,N,175.02,44.03
175.025,E,40.995,N,175.03,40.99
175.025,E,41.123,N,175.03,41.12
175.025,E,38.832,N,175.03,38.83
175.025,E,41.692,N,175.03,41.69
175.028,E,41.475,N,175.03,41.48
175.033,E,36.493,N,175.03,36.49
175.035,E,44.565,N,175.03,44.56
175.04,E,41.262,N,175.04,41.26
175.043,E,39.502,N,175.04,39.5
175.078,E,39.423,N,175.08,39.42
175.082,E,40.558,N,175.08,40.56
175.085,E,42.957,N,175.09,42.96
175.1,E,39.297,N,175.1,39.3
175.12,E,43.78,N,175.12,43.78
175.142,E,40.18,N,175.14,40.18
175.49,E,30.99,N,175.49,30.99
175.49,E,27,N,175.49,27
175.49,E,23.01,N,175.49,23.01
175.5,E,30,N,175.5,30
175.5,E,33,N,175.5,33
175.5,E,36,N,175.5,36
175.5,E,35,N,175.5,35
175.5,E,32.01,N,175.5,32.01
175.5,E,29,N,175.5,29
175.5,E,28,N,175.5,28
175.5,E,26,N,175.5,26
175.5,E,25.01,N,175.5,25.01
175.5,E,24,N,175.5,24
175.5,E,22,N,175.5,22
175.51,E,34,N,175.51,34
176.235,E,45.288,N,176.24,45.29
176.687,E,45.717,N,176.69,45.72
176.922,E,44.603,N,176.92,44.6
176.942,E,42.34,N,176.94,42.34
176.965,E,42.597,N,176.97,42.6
176.987,E,40.752,N,176.99,40.75
176.988,E,43.748,N,176.99,43.75
176.988,E,45.255,N,176.99,45.26
176.99,E,39.255,N,176.99,39.26
176.99,E,41.497,N,176.99,41.5
176.99,E,42.998,N,176.99,43
176.992,E,38.507,N,176.99,38.51
176.992,E,47.832,N,176.99,47.83
176.998,E,45.002,N,177,45
177,E,40.11,N,177,40.11
177.002,E,37.008,N,177,37.01
177.01,E,39.5,N,177.01,39.5
177.01,E,44.448,N,177.01,44.45
177.093,E,37.807,N,177.09,37.81
177.328,E,34.967,N,177.33,34.97
178.495,E,46.928,N,178.5,46.93
178.643,E,42.988,N,178.64,42.99
178.837,E,42.558,N,178.84,42.56
178.928,E,37.798,N,178.93,37.8
178.947,E,43.817,N,178.95,43.82
178.948,E,41.187,N,178.95,41.19
178.965,E,38.725,N,178.97,38.73
178.983,E,37.755,N,178.98,37.76
178.983,E,35.508,N,178.98,35.51
178.988,E,39.987,N,178.99,39.99
178.988,E,40.455,N,178.99,40.45
178.992,E,41.407,N,178.99,41.41
178.997,E,42.447,N,179,42.45
178.997,E,44.71,N,179,44.71
178.997,E,42.632,N,179,42.63
178.998,E,38.833,N,179,38.83
178.998,E,36.25,N,179,36.25
178.998,E,40.093,N,179,40.09
178.998,E,46.293,N,179,46.29
178.998,E,41.802,N,179,41.8
178.998,E,44.173,N,179,44.17
179,E,39.24,N,179,39.24
179,E,36.01,N,179,36.01
179,E,34.03,N,179,34.03
179,E,39.263,N,179,39.26
179,E,42.875,N,179,42.88
179,E,44.998,N,179,45
179,E,44.498,N,179,44.5
179,E,43.843,N,179,43.84
179,E,45.967,N,179,45.97
179.002,E,39.335,N,179,39.34
179.002,E,47.002,N,179,47
179.002,E,47.428,N,179,47.43
179.003,E,43.21,N,179,43.21
179.005,E,40.37,N,179,40.37
179.005,E,40.777,N,179,40.78
179.005,E,45.305,N,179,45.3
179.007,E,39.57,N,179.01,39.57
179.007,E,41.235,N,179.01,41.23
179.007,E,46.797,N,179.01,46.8
179.013,E,40.772,N,179.01,40.77
179.015,E,36.298,N,179.01,36.3
179.02,E,31.94,N,179.02,31.94
179.022,E,38.517,N,179.02,38.52
179.023,E,36.247,N,179.02,36.25
179.025,E,41.745,N,179.03,41.74
179.03,E,46.233,N,179.03,46.23
179.035,E,41.803,N,179.03,41.8
179.037,E,45.348,N,179.04,45.35
179.038,E,40.498,N,179.04,40.5
179.102,E,40.41,N,179.1,40.41
179.117,E,42.038,N,179.12,42.04
179.122,E,41.608,N,179.12,41.61
179.147,E,43.842,N,179.15,43.84
179.16,E,35.04,N,179.16,35.04
179.22,E,33.02,N,179.22,33.02
179.997,E,46.293,N,180,46.29
145.428,W,44.83,N,-145.43,44.83
146.003,W,44,N,-146,44
149.43,W,44.89,N,-149.43,44.89
149.438,W,46.162,N,-149.44,46.16
149.548,W,43.575,N,-149.55,43.58
149.992,W,41.507,N,-149.99,41.51
149.993,W,47,N,-149.99,47
150,W,39.757,N,-150,39.76
150.01,W,47.498,N,-150.01,47.5
150.01,W,43.085,N,-150.01,43.09
